SIID,simvar,periodRatio,mutualHill,durationRatio,a1,a2,e1,e2,i1,i2,m1,m2,b1,b2,argPeri1,argPeri2,longAscNode1,longAscNode2
2264.0,1.0,1.98106402,24.40332619,1.00844908,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.09939,0.22097,0.90489,1.19362,1.30406,-0.71314
2271.0,1.0,1.98106402,24.40332619,1.06164234,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.23083,0.23922,0.90489,1.19362,1.30406,-0.71314
2273.0,1.0,7.20108206,59.0928791,5.39312386,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.46005,0.98898,0.90489,5.66301,1.30406,-1.95241
2303.0,1.0,7.20108206,59.0928791,0.85835691,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.83971,0.82527,0.90489,5.66301,1.30406,-1.95241
2324.0,1.0,1.98106402,24.40332619,0.57941348,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.78116,0.16007,0.90489,1.19362,1.30406,-0.71314
2331.0,1.0,3.81965735,48.83099756,0.6610858,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.71625,0.12959,0.90489,6.10835,1.30406,2.80714
2340.0,1.0,1.98106402,24.40332619,1.1724197,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.04418,0.60105,0.90489,1.19362,1.30406,-0.71314
2352.0,1.0,3.81965735,48.83099756,2.62712651,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.25497,0.94926,0.90489,6.10835,1.30406,2.80714
2354.0,1.0,1.98106402,24.40332619,1.88329765,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.66339,0.91417,0.90489,1.19362,1.30406,-0.71314
2358.0,1.0,1.98106402,24.40332619,0.99347591,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.06918,0.17823,0.90489,1.19362,1.30406,-0.71314
2393.0,1.0,1.98106402,24.40332619,0.986949,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.67596,0.49896,0.90489,1.19362,1.30406,-0.71314
2397.0,1.0,1.98106402,24.40332619,1.28570229,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.20826,0.61692,0.90489,1.19362,1.30406,-0.71314
2404.0,1.0,3.81965735,48.83099756,1.64320609,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.18447,0.8073,0.90489,6.10835,1.30406,2.80714
2424.0,1.0,1.98106402,24.40332619,1.2624141,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.32692,0.64218,0.90489,1.19362,1.30406,-0.71314
2438.0,1.0,1.98106402,24.40332619,1.45590152,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.66443,0.84931,0.90489,1.19362,1.30406,-0.71314
2438.0,1.0,7.45380064,60.10028525,0.56640844,0.07845,0.29933,0.12528,0.00818,0.11682,0.07967,3.46032,3.8968,0.84931,0.12364,1.19362,3.29734,-0.71314,0.39279
2461.0,1.0,1.98106402,24.40332619,0.39251478,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.88283,0.22025,0.90489,1.19362,1.30406,-0.71314
2461.0,1.0,1.92808375,23.97749473,1.1617998,0.07845,0.12152,0.12528,0.13405,0.11682,0.07367,3.46032,2.33135,0.22025,0.07446,1.19362,6.10835,-0.71314,2.80714
2461.0,1.0,9.93885741,66.06551586,1.03929664,0.12152,0.56174,0.13405,0.05245,0.07367,0.02106,2.33135,5.08025,0.07446,0.23561,6.10835,0.09629,2.80714,3.00678
2568.0,1.0,1.98106402,24.40332619,0.88479184,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.3664,0.15802,0.90489,1.19362,1.30406,-0.71314
2633.0,1.0,1.98106402,24.40332619,0.69552679,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.56719,0.03834,0.90489,1.19362,1.30406,-0.71314
2634.0,1.0,3.81965735,48.83099756,0.08178498,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.98154,0.13624,0.90489,6.10835,1.30406,2.80714
2634.0,1.0,1.88526912,21.71492005,1.03494644,0.12152,0.18545,0.13405,0.01126,0.07367,0.05089,2.33135,4.7178,0.13624,0.25471,6.10835,5.66301,2.80714,-1.95241
2711.0,1.0,1.98106402,24.40332619,0.8481773,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.73927,0.23217,0.90489,1.19362,1.30406,-0.71314
2716.0,1.0,1.98106402,24.40332619,2.05472939,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.15077,0.80343,0.90489,1.19362,1.30406,-0.71314
2725.0,1.0,7.20108206,59.0928791,2.38781331,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.23834,0.93078,0.90489,5.66301,1.30406,-1.95241
2736.0,1.0,1.98106402,24.40332619,0.92938405,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.32287,0.05836,0.90489,1.19362,1.30406,-0.71314
2760.0,1.0,7.20108206,59.0928791,0.94820476,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.23071,0.17104,0.90489,5.66301,1.30406,-1.95241
2764.0,1.0,1.98106402,24.40332619,0.61165182,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.85149,0.62047,0.90489,1.19362,1.30406,-0.71314
2764.0,1.0,1.92808375,23.97749473,0.70946719,0.07845,0.12152,0.12528,0.13405,0.11682,0.07367,3.46032,2.33135,0.62047,0.49523,1.19362,6.10835,-0.71314,2.80714
2764.0,1.0,1.88526912,21.71492005,3.17749546,0.12152,0.18545,0.13405,0.01126,0.07367,0.05089,2.33135,4.7178,0.49523,0.95408,6.10835,5.66301,2.80714,-1.95241
2764.0,1.0,5.27185074,47.05149829,0.40717585,0.18545,0.56174,0.01126,0.05245,0.05089,0.02106,4.7178,5.08025,0.95408,0.71184,5.66301,0.09629,-1.95241,3.00678
2766.0,1.0,3.81965735,48.83099756,0.91326855,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.11365,0.23972,0.90489,6.10835,1.30406,2.80714
2772.0,1.0,1.98106402,24.40332619,0.54899767,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.81751,0.1695,0.90489,1.19362,1.30406,-0.71314
2775.0,1.0,1.98106402,24.40332619,1.24944926,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.56591,0.74948,0.90489,1.19362,1.30406,-0.71314
2777.0,1.0,1.98106402,24.40332619,1.06767496,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.23334,0.3544,0.90489,1.19362,1.30406,-0.71314
2818.0,1.0,7.20108206,59.0928791,0.67488988,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.82173,0.68049,0.90489,5.66301,1.30406,-1.95241
2819.0,1.0,3.81965735,48.83099756,1.17898778,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.322,0.70012,0.90489,6.10835,1.30406,2.80714
2861.0,1.0,1.98106402,24.40332619,1.30794569,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.57002,0.72697,0.90489,1.19362,1.30406,-0.71314
2872.0,1.0,7.20108206,59.0928791,0.63515954,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.85882,0.5848,0.90489,5.66301,1.30406,-1.95241
2886.0,1.0,3.81965735,48.83099756,1.00411665,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.13042,0.11979,0.90489,6.10835,1.30406,2.80714
2892.0,1.0,1.98106402,24.40332619,0.94633703,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.63374,0.47226,0.90489,1.19362,1.30406,-0.71314
2915.0,1.0,7.20108206,59.0928791,0.68914487,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.74856,0.55353,0.90489,5.66301,1.30406,-1.95241
2915.0,1.0,2.05058853,22.90970202,0.88225478,0.18545,0.29933,0.01126,0.00818,0.05089,0.07967,4.7178,3.8968,0.55353,0.38708,5.66301,3.29734,-1.95241,0.39279
2978.0,1.0,3.81965735,48.83099756,0.72595516,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.73072,0.26707,0.90489,6.10835,1.30406,2.80714
2978.0,1.0,9.93885741,66.06551586,1.76830006,0.12152,0.56174,0.13405,0.05245,0.07367,0.02106,2.33135,5.08025,0.26707,0.80517,6.10835,0.09629,2.80714,3.00678
2989.0,1.0,1.98106402,24.40332619,0.82050856,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.68832,0.25971,0.90489,1.19362,1.30406,-0.71314
3019.0,1.0,7.20108206,59.0928791,0.40607643,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.84119,0.0941,0.90489,5.66301,1.30406,-1.95241
3055.0,1.0,14.76645627,76.13026885,0.83193792,0.04973,0.29933,0.13862,0.00818,0.08636,0.07967,2.72455,3.8968,0.26826,0.05629,0.90489,3.29734,1.30406,0.39279
3071.0,1.0,3.81965735,48.83099756,0.84442157,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.45793,0.35596,0.90489,6.10835,1.30406,2.80714
3071.0,1.0,3.86591124,45.90967423,0.93346582,0.12152,0.29933,0.13405,0.00818,0.07367,0.07967,2.33135,3.8968,0.35596,0.16993,6.10835,3.29734,2.80714,0.39279
3089.0,1.0,3.81965735,48.83099756,1.14966004,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.27156,0.63327,0.90489,6.10835,1.30406,2.80714
3093.0,1.0,7.20108206,59.0928791,1.13688877,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.39895,0.703,0.90489,5.66301,1.30406,-1.95241
3110.0,1.0,3.81965735,48.83099756,2.29335815,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.48341,0.94154,0.90489,6.10835,1.30406,2.80714
3110.0,1.0,1.88526912,21.71492005,0.56737757,0.12152,0.18545,0.13405,0.01126,0.07367,0.05089,2.33135,4.7178,0.94154,0.82241,6.10835,5.66301,2.80714,-1.95241
3142.0,1.0,1.98106402,24.40332619,0.64663108,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.61044,0.16877,0.90489,1.19362,1.30406,-0.71314
3145.0,1.0,1.98106402,24.40332619,1.29016962,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.043,0.62109,0.90489,1.19362,1.30406,-0.71314
3197.0,1.0,7.20108206,59.0928791,1.23710086,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.56037,0.80475,0.90489,5.66301,1.30406,-1.95241
3205.0,1.0,7.20108206,59.0928791,0.50646272,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.60542,0.05755,0.90489,5.66301,1.30406,-1.95241
3213.0,1.0,7.20108206,59.0928791,1.20372191,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.43303,0.59199,0.90489,5.66301,1.30406,-1.95241
3218.0,1.0,3.81965735,48.83099756,1.80182604,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.03445,0.89732,0.90489,6.10835,1.30406,2.80714
3251.0,1.0,1.98106402,24.40332619,0.29073547,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.93865,0.05423,0.90489,1.19362,1.30406,-0.71314
3251.0,1.0,1.92808375,23.97749473,0.87150042,0.07845,0.12152,0.12528,0.13405,0.11682,0.07367,3.46032,2.33135,0.05423,0.0297,1.19362,6.10835,-0.71314,2.80714
3252.0,1.0,7.20108206,59.0928791,0.85020988,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.06665,0.15226,0.90489,5.66301,1.30406,-1.95241
3271.0,1.0,1.98106402,24.40332619,1.90845648,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.51547,0.89367,0.90489,1.19362,1.30406,-0.71314
3303.0,1.0,3.81965735,48.83099756,0.84599063,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.52859,0.13285,0.90489,6.10835,1.30406,2.80714
3341.0,1.0,1.98106402,24.40332619,0.30933899,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.98544,0.66122,0.90489,1.19362,1.30406,-0.71314
3341.0,1.0,1.92808375,23.97749473,0.57427005,0.07845,0.12152,0.12528,0.13405,0.11682,0.07367,3.46032,2.33135,0.66122,0.09426,1.19362,6.10835,-0.71314,2.80714
3341.0,1.0,1.88526912,21.71492005,1.27387222,0.12152,0.18545,0.13405,0.01126,0.07367,0.05089,2.33135,4.7178,0.09426,0.58448,6.10835,5.66301,2.80714,-1.95241
3345.0,1.0,1.98106402,24.40332619,1.2270761,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.22517,0.5808,0.90489,1.19362,1.30406,-0.71314
3381.0,1.0,1.98106402,24.40332619,0.7470272,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.52385,0.34374,0.90489,1.19362,1.30406,-0.71314
3401.0,1.0,1.98106402,24.40332619,7.09985768,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.66872,0.99446,0.90489,1.19362,1.30406,-0.71314
3411.0,1.0,1.98106402,24.40332619,1.43681899,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.22933,0.72581,0.90489,1.19362,1.30406,-0.71314
3414.0,1.0,7.20108206,59.0928791,0.51847597,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.76591,0.00629,0.90489,5.66301,1.30406,-1.95241
3454.0,1.0,7.20108206,59.0928791,0.88766791,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.08306,0.04967,0.90489,5.66301,1.30406,-1.95241
3474.0,1.0,3.81965735,48.83099756,0.92129851,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.14171,0.11742,0.90489,6.10835,1.30406,2.80714
3492.0,1.0,1.98106402,24.40332619,1.06440033,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.23117,0.26276,0.90489,1.19362,1.30406,-0.71314
3495.0,1.0,1.98106402,24.40332619,0.5360773,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.87962,0.47882,0.90489,1.19362,1.30406,-0.71314
3495.0,1.0,1.92808375,23.97749473,0.70563997,0.07845,0.12152,0.12528,0.13405,0.11682,0.07367,3.46032,2.33135,0.47882,0.12425,1.19362,6.10835,-0.71314,2.80714
3495.0,1.0,9.93885741,66.06551586,1.08485336,0.12152,0.56174,0.13405,0.05245,0.07367,0.02106,2.33135,5.08025,0.12425,0.28412,6.10835,0.09629,2.80714,3.00678
3512.0,1.0,3.81965735,48.83099756,0.60463383,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.80352,0.53039,0.90489,6.10835,1.30406,2.80714
3512.0,1.0,1.88526912,21.71492005,0.88117962,0.12152,0.18545,0.13405,0.01126,0.07367,0.05089,2.33135,4.7178,0.53039,0.31758,6.10835,5.66301,2.80714,-1.95241
3514.0,1.0,7.20108206,59.0928791,1.01482581,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.03723,0.16265,0.90489,5.66301,1.30406,-1.95241
3530.0,1.0,7.20108206,59.0928791,0.85652284,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.20851,0.30836,0.90489,5.66301,1.30406,-1.95241
3530.0,1.0,5.27185074,47.05149829,1.44994869,0.18545,0.56174,0.01126,0.05245,0.05089,0.02106,4.7178,5.08025,0.30836,0.51637,5.66301,0.09629,-1.95241,3.00678
3544.0,1.0,1.98106402,24.40332619,1.11463655,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.15044,0.48392,0.90489,1.19362,1.30406,-0.71314
3550.0,1.0,1.98106402,24.40332619,0.63539648,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.78179,0.14565,0.90489,1.19362,1.30406,-0.71314
3550.0,1.0,1.92808375,23.97749473,0.85990895,0.07845,0.12152,0.12528,0.13405,0.11682,0.07367,3.46032,2.33135,0.14565,0.49345,1.19362,6.10835,-0.71314,2.80714
3550.0,1.0,9.93885741,66.06551586,3.84707546,0.12152,0.56174,0.13405,0.05245,0.07367,0.02106,2.33135,5.08025,0.49345,0.97267,6.10835,0.09629,2.80714,3.00678
3568.0,1.0,1.98106402,24.40332619,0.8140773,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.75872,0.58542,0.90489,1.19362,1.30406,-0.71314
3568.0,1.0,1.92808375,23.97749473,0.65564554,0.07845,0.12152,0.12528,0.13405,0.11682,0.07367,3.46032,2.33135,0.58542,0.28789,1.19362,6.10835,-0.71314,2.80714
3588.0,1.0,1.98106402,24.40332619,0.95767469,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.03532,0.21188,0.90489,1.19362,1.30406,-0.71314
3615.0,1.0,1.98106402,24.40332619,1.49461979,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.25999,0.77404,0.90489,1.19362,1.30406,-0.71314
3619.0,1.0,1.98106402,24.40332619,0.60611977,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.79131,0.48422,0.90489,1.19362,1.30406,-0.71314
3644.0,1.0,1.98106402,24.40332619,1.39230475,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.90827,0.95234,0.90489,1.19362,1.30406,-0.71314
3682.0,1.0,7.20108206,59.0928791,0.73583011,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.47833,0.10353,0.90489,5.66301,1.30406,-1.95241
3711.0,1.0,7.20108206,59.0928791,0.86520762,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.27936,0.08697,0.90489,5.66301,1.30406,-1.95241
3717.0,1.0,1.98106402,24.40332619,1.13795085,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.00464,0.32399,0.90489,1.19362,1.30406,-0.71314
3736.0,1.0,1.98106402,24.40332619,0.92277845,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.67631,0.25034,0.90489,1.19362,1.30406,-0.71314
3771.0,1.0,3.81965735,48.83099756,1.21011937,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.24713,0.75991,0.90489,6.10835,1.30406,2.80714
3777.0,1.0,3.81965735,48.83099756,0.99955273,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.33644,0.08734,0.90489,6.10835,1.30406,2.80714
3813.0,1.0,1.98106402,24.40332619,0.78717239,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.65913,0.11352,0.90489,1.19362,1.30406,-0.71314
3818.0,1.0,7.20108206,59.0928791,7.2926427,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.00685,0.9926,0.90489,5.66301,1.30406,-1.95241
3818.0,1.0,5.27185074,47.05149829,0.14985819,0.18545,0.56174,0.01126,0.05245,0.05089,0.02106,4.7178,5.08025,0.9926,0.0336,5.66301,0.09629,-1.95241,3.00678
3827.0,1.0,3.81965735,48.83099756,0.70261486,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.61372,0.30756,0.90489,6.10835,1.30406,2.80714
3851.0,1.0,1.98106402,24.40332619,0.29857187,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.95153,0.16632,0.90489,1.19362,1.30406,-0.71314
3936.0,1.0,1.98106402,24.40332619,0.95477429,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.23611,0.17296,0.90489,1.19362,1.30406,-0.71314
3937.0,1.0,1.98106402,24.40332619,0.92967193,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.06508,0.04722,0.90489,1.19362,1.30406,-0.71314
3984.0,1.0,7.20108206,59.0928791,1.00209389,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.39342,0.30117,0.90489,5.66301,1.30406,-1.95241
4015.0,1.0,1.98106402,24.40332619,1.00422344,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.14725,0.14539,0.90489,1.19362,1.30406,-0.71314
4025.0,1.0,1.98106402,24.40332619,1.06056246,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.18796,0.01407,0.90489,1.19362,1.30406,-0.71314
4028.0,1.0,1.98106402,24.40332619,2.82043407,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.25753,0.94563,0.90489,1.19362,1.30406,-0.71314
4034.0,1.0,1.98106402,24.40332619,1.33982661,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.19884,0.66242,0.90489,1.19362,1.30406,-0.71314
4038.0,1.0,1.98106402,24.40332619,0.9846303,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.24151,0.45229,0.90489,1.19362,1.30406,-0.71314
4043.0,1.0,1.98106402,24.40332619,1.09636125,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.13535,0.34473,0.90489,1.19362,1.30406,-0.71314
4045.0,1.0,3.81965735,48.83099756,0.98873166,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.65018,0.51291,0.90489,6.10835,1.30406,2.80714
4054.0,1.0,1.98106402,24.40332619,0.93403353,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.43358,0.31333,0.90489,1.19362,1.30406,-0.71314
4054.0,1.0,7.45380064,60.10028525,1.26007778,0.07845,0.29933,0.12528,0.00818,0.11682,0.07967,3.46032,3.8968,0.31333,0.62047,1.19362,3.29734,-0.71314,0.39279
4059.0,1.0,1.98106402,24.40332619,0.99255029,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.07362,0.7438,0.90489,1.19362,1.30406,-0.71314
4059.0,1.0,7.45380064,60.10028525,0.54000861,0.07845,0.29933,0.12528,0.00818,0.11682,0.07967,3.46032,3.8968,0.7438,0.65611,1.19362,3.29734,-0.71314,0.39279
4096.0,1.0,1.98106402,24.40332619,1.06091894,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.04486,0.39669,0.90489,1.19362,1.30406,-0.71314
4103.0,1.0,7.20108206,59.0928791,1.30281582,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.02804,0.74477,0.90489,5.66301,1.30406,-1.95241
4130.0,1.0,3.81965735,48.83099756,0.74300731,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.65132,0.18061,0.90489,6.10835,1.30406,2.80714
4135.0,1.0,14.76645627,76.13026885,0.94178361,0.04973,0.29933,0.13862,0.00818,0.08636,0.07967,2.72455,3.8968,0.70936,0.75627,0.90489,3.29734,1.30406,0.39279
4135.0,1.0,2.57089643,29.31517042,1.32053283,0.29933,0.56174,0.00818,0.05245,0.07967,0.02106,3.8968,5.08025,0.75627,0.87216,3.29734,0.09629,0.39279,3.00678
4187.0,1.0,3.81965735,48.83099756,0.11908686,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.99483,0.82336,0.90489,6.10835,1.30406,2.80714
4203.0,1.0,7.20108206,59.0928791,0.7952977,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.88063,0.71193,0.90489,5.66301,1.30406,-1.95241
4211.0,1.0,1.98106402,24.40332619,1.03351965,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.15713,0.23993,0.90489,1.19362,1.30406,-0.71314
4211.0,1.0,7.45380064,60.10028525,1.13081787,0.07845,0.29933,0.12528,0.00818,0.11682,0.07967,3.46032,3.8968,0.23993,0.66756,1.19362,3.29734,-0.71314,0.39279
4253.0,1.0,1.98106402,24.40332619,4.12600645,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.82298,0.98923,0.90489,1.19362,1.30406,-0.71314
4253.0,1.0,7.45380064,60.10028525,0.4212427,0.07845,0.29933,0.12528,0.00818,0.11682,0.07967,3.46032,3.8968,0.98923,0.91851,1.19362,3.29734,-0.71314,0.39279
4264.0,1.0,7.20108206,59.0928791,1.05421603,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.23563,0.58759,0.90489,5.66301,1.30406,-1.95241
4264.0,1.0,5.27185074,47.05149829,0.77145274,0.18545,0.56174,0.01126,0.05245,0.05089,0.02106,4.7178,5.08025,0.58759,0.1449,5.66301,0.09629,-1.95241,3.00678
4274.0,1.0,1.98106402,24.40332619,0.71853352,0.04973,0.07845,0.13862,0.12528,0.08636,0.11682,2.72455,3.46032,0.54967,0.15324,0.90489,1.19362,1.30406,-0.71314
4281.0,1.0,7.20108206,59.0928791,0.93085536,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.01389,0.42525,0.90489,5.66301,1.30406,-1.95241
4288.0,1.0,3.81965735,48.83099756,0.37821207,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.946,0.62557,0.90489,6.10835,1.30406,2.80714
4294.0,1.0,3.81965735,48.83099756,1.99881135,0.04973,0.12152,0.13862,0.13405,0.08636,0.07367,2.72455,2.33135,0.39601,0.29533,0.90489,6.10835,1.30406,2.80714
4308.0,1.0,7.20108206,59.0928791,0.84442697,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.41274,0.18371,0.90489,5.66301,1.30406,-1.95241
4308.0,1.0,5.27185074,47.05149829,1.17567516,0.18545,0.56174,0.01126,0.05245,0.05089,0.02106,4.7178,5.08025,0.18371,0.47052,5.66301,0.09629,-1.95241,3.00678
4344.0,1.0,37.96302976,84.39390404,0.78715137,0.04973,0.56174,0.13862,0.05245,0.08636,0.02106,2.72455,5.08025,0.46833,0.10686,0.90489,0.09629,1.30406,3.00678
4348.0,1.0,7.20108206,59.0928791,0.55250189,0.04973,0.18545,0.13862,0.01126,0.08636,0.05089,2.72455,4.7178,0.54648,0.39779,0.90489,5.66301,1.30406,-1.95241
4352.0,1.0,14.76645627,76.13026885,0.94849729,0.04973,0.29933,0.13862,0.00818,0.08636,0.07967,2.72455,3.8968,0.56062,0.62619,0.90489,3.29734,1.30406,0.39279
