SIID,simvar,transMult
12878.0,10.14140987,1.0
12886.0,10.14140987,4.0
12892.0,10.14140987,4.0
12894.0,10.14140987,4.0
12949.0,10.14140987,2.0
12959.0,10.14140987,1.0
12978.0,10.14140987,5.0
13005.0,10.14140987,2.0
13019.0,10.14140987,2.0
13027.0,10.14140987,2.0
13055.0,10.14140987,1.0
13056.0,10.14140987,1.0
13063.0,10.14140987,6.0
13071.0,10.14140987,3.0
13089.0,10.14140987,3.0
13093.0,10.14140987,4.0
13108.0,10.14140987,2.0
13142.0,10.14140987,5.0
13162.0,10.14140987,2.0
13205.0,10.14140987,4.0
13213.0,10.14140987,4.0
13218.0,10.14140987,4.0
13240.0,10.14140987,1.0
13246.0,10.14140987,1.0
13251.0,10.14140987,3.0
13254.0,10.14140987,2.0
13287.0,10.14140987,1.0
13300.0,10.14140987,2.0
13310.0,10.14140987,2.0
13314.0,10.14140987,3.0
13341.0,10.14140987,2.0
13363.0,10.14140987,6.0
13414.0,10.14140987,2.0
13461.0,10.14140987,3.0
13474.0,10.14140987,4.0
13492.0,10.14140987,2.0
13493.0,10.14140987,4.0
13514.0,10.14140987,4.0
13517.0,10.14140987,4.0
13550.0,10.14140987,5.0
13566.0,10.14140987,2.0
13626.0,10.14140987,1.0
13655.0,10.14140987,3.0
13660.0,10.14140987,2.0
13671.0,10.14140987,1.0
13672.0,10.14140987,1.0
13686.0,10.14140987,1.0
13711.0,10.14140987,5.0
13745.0,10.14140987,1.0
13771.0,10.14140987,3.0
13775.0,10.14140987,4.0
13777.0,10.14140987,4.0
13809.0,10.14140987,4.0
13813.0,10.14140987,4.0
13827.0,10.14140987,2.0
13850.0,10.14140987,1.0
13857.0,10.14140987,3.0
13889.0,10.14140987,1.0
13936.0,10.14140987,1.0
13972.0,10.14140987,4.0
13984.0,10.14140987,4.0
13994.0,10.14140987,2.0
13996.0,10.14140987,4.0
14001.0,10.14140987,2.0
14004.0,10.14140987,2.0
14028.0,10.14140987,4.0
14034.0,10.14140987,1.0
14045.0,10.14140987,4.0
14047.0,10.14140987,1.0
14102.0,10.14140987,1.0
14103.0,10.14140987,4.0
14107.0,10.14140987,2.0
14130.0,10.14140987,2.0
14138.0,10.14140987,1.0
14165.0,10.14140987,5.0
14173.0,10.14140987,2.0
14184.0,10.14140987,1.0
14187.0,10.14140987,2.0
14192.0,10.14140987,4.0
14203.0,10.14140987,3.0
14237.0,10.14140987,3.0
14262.0,10.14140987,3.0
14274.0,10.14140987,4.0
14281.0,10.14140987,4.0
14285.0,10.14140987,3.0
14288.0,10.14140987,2.0
14294.0,10.14140987,4.0
14308.0,10.14140987,4.0
14312.0,10.14140987,2.0
14337.0,10.14140987,2.0
14343.0,10.14140987,2.0
14344.0,10.14140987,4.0
14352.0,10.14140987,5.0
14362.0,10.14140987,4.0
14364.0,10.14140987,3.0
14407.0,10.14140987,1.0
14408.0,10.14140987,6.0
14421.0,10.14140987,2.0
14455.0,10.14140987,4.0
14472.0,10.14140987,1.0
14509.0,10.14140987,1.0
14518.0,10.14140987,3.0
14522.0,10.14140987,2.0
14579.0,10.14140987,3.0
14615.0,10.14140987,2.0
14704.0,10.14140987,1.0
14727.0,10.14140987,2.0
14737.0,10.14140987,3.0
14780.0,10.14140987,4.0
14802.0,10.14140987,4.0
14833.0,10.14140987,1.0
14866.0,10.14140987,6.0
14890.0,10.14140987,4.0
14904.0,10.14140987,1.0
14917.0,10.14140987,5.0
14936.0,10.14140987,1.0
14976.0,10.14140987,1.0
15022.0,10.14140987,3.0
15030.0,10.14140987,3.0
15044.0,10.14140987,4.0
15051.0,10.14140987,3.0
15074.0,10.14140987,4.0
15088.0,10.14140987,2.0
15101.0,10.14140987,2.0
15105.0,10.14140987,2.0
15146.0,10.14140987,5.0
15235.0,10.14140987,1.0
15278.0,10.14140987,1.0
15281.0,10.14140987,2.0
15314.0,10.14140987,1.0
15318.0,10.14140987,1.0
15344.0,10.14140987,4.0
15353.0,10.14140987,2.0
15357.0,10.14140987,3.0
15379.0,10.14140987,1.0
15401.0,10.14140987,3.0
15407.0,10.14140987,4.0
15419.0,10.14140987,2.0
15437.0,10.14140987,5.0
15451.0,10.14140987,4.0
15465.0,10.14140987,1.0
15474.0,10.14140987,5.0
15540.0,10.14140987,4.0
15542.0,10.14140987,2.0
15621.0,10.14140987,2.0
15626.0,10.14140987,2.0
15636.0,10.14140987,1.0
15652.0,10.14140987,3.0
15660.0,10.14140987,2.0
15686.0,10.14140987,2.0
15728.0,10.14140987,4.0
15747.0,10.14140987,3.0
15756.0,10.14140987,4.0
15767.0,10.14140987,1.0
15803.0,10.14140987,3.0
15805.0,10.14140987,2.0
15815.0,10.14140987,4.0
15818.0,10.14140987,5.0
15856.0,10.14140987,5.0
15866.0,10.14140987,2.0
15886.0,10.14140987,1.0
15895.0,10.14140987,4.0
15936.0,10.14140987,2.0
15941.0,10.14140987,2.0
15945.0,10.14140987,3.0
15950.0,10.14140987,3.0
15969.0,10.14140987,3.0
15973.0,10.14140987,1.0
15987.0,10.14140987,1.0
16046.0,10.14140987,4.0
16048.0,10.14140987,4.0
16059.0,10.14140987,2.0
16071.0,10.14140987,1.0
16095.0,10.14140987,3.0
16101.0,10.14140987,1.0
16113.0,10.14140987,4.0
